Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
42098010,42,42098,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Carro Quemado,Museo Atelier Antonio Ortiz Echagüe,"Establecimiento ""La Holanda""",,6319,2338,496 038,,,-364.778.830,-653.429.260,Localización precisa,,DNPyM,Mixto Provincial y Privado,1905,2017
42056020,42,42056,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Ceballos,Museo De La Biblioteca Popular Francisco Ceballos,Ruta Provincial N° 13 Km 80,,6221,2954,473 237,,,-352.721.570,-637.708.720,Localización precisa,,DNPyM,Privada,2012,2017
42112020,42,42112,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Colonia 25 de Mayo,Museo Geominero Don José Cholino,Ruta Provincial Nº 4 Parque Industrial,,8201,299,494 8177,,,-377.698.620,-677.116.310,Localización precisa,,DNPyM,Privada,,2017
42119010,42,42119,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Colonia Barón,Museo Colonia Barón,San Martín 345,,L6315AFC,2333,476 201,,,-361.516.080,-638.593.090,Localización precisa,,DNPyM,Municipal,1999,2017
42154030,42,42154,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Colonia Santa María,La Casa Museo De Los Abuelos Guinder,San Martín S/N,,8214,2952,493 024,,,-374.975.340,-642.249.050,Localización precisa,,DNPyM,Privada,,2017
42035010,42,42035,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Conhelo,Museo Agrario José A. Gaillaurdou,Estación del ferrocarril,,L6381XAI,2334,482 001,,,-360.018.180,-645.959.440,Localización precisa,,DNPyM,Municipal,,2017
42056030,42,42056,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Coronel Hilario Lagos,Museo Perito Francisco P. Moreno,San Martín n° 77,,L6228AKC,2331,495 049,,,-350.234.990,-639.107.300,Localización precisa,,DNPyM,Privada,,2017
42105020,42,42105,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Dorila,Museo Histórico Dorila,Calle 10 esquina 3,,L6365XAJ,2302,480 101,,,-357.786.590,-637.168.750,Localización precisa,,DNPyM,Mixta,2011,2017
42035020,42,42035,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Eduardo Castex,Museo Histórico Municipal Juan Ricardo Nervi,Rivadavia S/N,,6380,,,,,-359.189.220,-642.946.120,Localización precisa,,DNPyM,Municipal,2002,2017
42133040,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Embajador Martini,Museo Municipal Néstor Tellería,Estación del ferrocarril,,,2335,495 287,,,-353.874.250,-642.826.390,Localización precisa,,DNPyM,Municipal,,2017
42133050,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Falucho,Museo Del Centenario,Acceso Ricardo Lavalle 298,,6215,2331,499 337,,,-351.914.320,-641.039.020,Localización precisa,,DNPyM,Municipal,2008,2017
42105030,42,42105,,Espacios de Exhibición Patrimonial,Museos,La Pampa,General Pico,Museo Regional Maracó,Calle 17 N° 560,,L6360BAL,2302,421 043,,,-356.637.260,-637.567.060,Localización precisa,,DNPyM,Municipal,1971,2017
42077030,42,42077,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Gral. San Martín,Museo Aldo Pato Hernando,Pasteur 17,,L8206BAA,2925,497 244,,,-379.780.200,-635.992.560,Localización precisa,,DNPyM,Privada,,2017
42077030,42,42077,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Gral. San Martín,Museo Villa Alba,Predio del ferrocarril calle Rivadavia,,8206,2925,497 220,,,-379.808.070,-636.066.180,Localización precisa,,DNPyM,Municipal,,2017
42070030,42,42070,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Guatraché,Museo Y Archivo Histórico,Sarmiento S/N,,,2924,492 498,andreaverna@yahoo.com.ar,,-376.686.870,-635.327.560,Localización precisa,,DNPyM,Municipal,,2017
42133060,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Ingeniero Luiggi,Museo Histórico Municipal,9 de Julio S/N - Estación del ferrocarril,,6205,2335,472 155,,,-353.860.970,-644.685.920,Localización precisa,,DNPyM,Municipal,1999,2017
42077050,42,42077,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Jacinto Arauz,Museo Histórico Del Médico Rural Dr. René G. Favaloro,Estación del ferrocarril,,8208,2925,493 224,,,-380.860.330,-634.322.170,Localización precisa,,DNPyM,Municipal,2003,2017
42133030,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Maisonnave,Museo Chacarero La Loma,"Lote dos, fracción A, sección 1. Ruta Nac. 188",,6212,2331,460 182,,,-350.439.110,-643.847.370,Localización precisa,,DNPyM,Privada,,2017
42133030,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Maisonnave,Museo Juan Antonio Cantarella,,,,2331,491 004,mccantarella@hotmail.com,,-350.414.900,-643.858.380,Localización precisa,,DNPyM,Privada,,2017
42119030,42,42119,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Miguel Cané,Museo Colegio Gral. Don Martín Miguel De Güemes,Belgrano S/N,,6331,2333,498 046,,,-361.572.840,-635.121.910,Localización precisa,,DNPyM,Privada,2001,2017
42007030,42,42007,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Miguel Riglos,Museo Casa Vicente,Av. Belgrano 573,,L6301ABF,2953,498 163,,,-368.537.390,-636.885.010,Localización precisa,,DNPyM,Municipal,,2017
42126040,42,42126,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Parera,Museo El Tordillo,Av. San Martín N° 434,,L6213ALJ,2331,497 152,,,-351.473.660,-645.010.070,Localización precisa,,DNPyM,Mixta-Privada/Municipal,2008,2017
42154050,42,42154,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Quehué,Museo Municipal Casa Sarasola,Paseo de la Estación,,,2952,499 010,,,-371.218.950,-645.153.220,Localización precisa,,DNPyM,Municipal,,2017
42126060,42,42126,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Quetrequén,Museo Histórico El Almacén,España y Mohiragi,,L6212XAB,2331,493 018,,,-350.553.940,-645.210.420,Localización precisa,,DNPyM,Municipal,2003,2017
42133080,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Realico,Museo Patria Chica De Mohamed Díaz,Gobernador Centeno 1566,,L6200AQP,2331,462 300,,,-350.375.750,-642.461.380,Localización precisa,,DNPyM,Privada,1974,2017
42140005,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Reserva Natural Parque Luro,Museo De Parque Luro El Castillo,"Ruta Nacional 35, km 294",,6330,2954,15 6924 12,,,-369.040.340,-642.797.510,Centroide por proximidad,,DNPyM,Provincial,1980,2017
42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Histórico Legislativo,Corrientes 200,,L6300AWD,2954,428 351 INT. 3742,,,-366.198.660,-642.787.820,Localización precisa,,DNPyM,,,2017
42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Casa  Museo La Malvinas,Parque recreativo Don Tomás,,,2954,436 555,,,-366.219.380,-643.051.100,Localización precisa,,DNPyM,Municipal,,2017
42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Provincial De Historia Natural,Quintana 116,,L6300ARD,2954,422 693,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,-366.189.000,-642.927.000,Localización precisa,,DNPyM,Provincial,1939,2017
42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Provincial De Artes,9 de Julio y Villegas,,L6300AUG,2954,427 332,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,-366.200.000,-642.952.000,Localización precisa,,DNPyM,Provincial,1988,2017
42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Policial Crio General Alberto Dionisio Antonio,Avda. Belgrano Norte 140,,L6300EMO,2954,433 551,,,-366.182.330,-642.761.550,Localización precisa,,DNPyM,Provincial,2000,2017
42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Del Regimiento Nº 12,Av. Perón 8187,,6303,2954,498 253,,,-366.715.510,-643.618.290,Localización precisa,,DNPyM,Nacional,,2017
42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Histórico Teniente General Luis María Campos,Av. Perón 8187,,6303,2954,498 019,,,-366.715.510,-643.618.290,Localización precisa,,DNPyM,Nacional,,2017
42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Cívico-Militar Toay,Av. 9 de julio y Roque S. Peña,,L6303AJE,2954,381 996,,,-366.733.150,-643.785.640,Localización precisa,,DNPyM,Municipal,,2017
42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Casa Museo Olga Orozco,Avda. Reg. 13 de Caballería N° 1102,,L6303ACY,2954,381 998,,,-366.762.680,-643.736.010,Localización precisa,,DNPyM,Mixta Provincial/Municipal,2007,2017
42147030,42,42147,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Trenel,Museo Histórico Casa De La Cultura,Leandro Alem 701,,L6369BCI,2302,499 120,,,-356.965.120,-641.359.280,Localización precisa,,DNPyM,Municipal,2001,2017
42056060,42,42056,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Vertiz,Museo Municipal Del Centenario,"Malvinas Argentinas 418, 2 º",,6365,2302,493 039,,,-354.285.860,-639.063.960,Localización precisa,,DNPyM,Municipal,2007,2017
42119060,42,42119,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Villa Mirasol,Museo Regional Rincón De Vida,Avda. San Martín 871,,6315,2333,493 031,bibmiras@cosypro.com.ar,,-360.747.470,-638.870.300,Localización precisa,,DNPyM,Municipal,2000,2017
42035060,42,42035,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Winifreda,Museo De La Comunidad,Av. Roca y España,,6313,2333,497 103,,,-362.295.980,-642.349.030,Localización precisa,,DNPyM,Municipal,1996,2017
42154020,42,42154,,Espacios de Exhibición Patrimonial,,La Pampa,Chacharramendi,Parador Histórico Pulperia De Chacharramendi,F. Seijo S/N,,,2952,491004,,,-373.341.100,-656.507.780,Localización precisa,,Gobierno de la Provincia de La Pampa,Municipal,,2017
46007010,46,46007,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Aimogasta,Museo Regional,Luis Manzueto de Fuentes y 25 de Mayo,,5310,3827,420 115,,,-285.714.410,-668.141.270,Localización precisa,,DNPyM,Municipal,,2017
46049050,46,46049,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Campanas,Museo Acnin,Barrio La Plaza,,5361,,,,,-285.585.250,-676.264.100,Localización precisa,,DNPyM,,1985,2017
46035010,46,46035,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Chamical,Museo Municipal Prof. Rolando Hugo Reales,"Antigua Estación de Ferrocarril, 25 de Mayo S/N",,5380,,,,,-303.797.610,-663.240.310,Localización precisa,,DNPyM,Municipal,2004,2017
46021040,46,46021,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Chuquis,Museo Histórico Castro Barros,Felipe Pelanda López S/N,,5301,,,,,-289.004.780,-669.765.010,Localización precisa,,DNPyM,Provincial,1974,2017
46049070,46,46049,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Famatina,Museo Municipal De Famatina,Juan Facundo Quiroga S/N,,5365,3825,493 340,,,-289.315.970,-675.207.310,Localización precisa,,DNPyM,Municipal,,2017
46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Ciencias Naturales De La Universidad Nacional De La Rioja,René Favaloro y Carlos Saúl Menem S/N,,5300,3822,457 035,,,-294.297.540,-668.672.880,Localización precisa,,DNPyM,Nacional,,2017
46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Bellas Artes Octavio De La Colina,"Pasaje Diaguita 75, Barrio Centro",,F5300GLA,3822,433 695,,,-294.119.370,-668.518.220,Localización precisa,,DNPyM,Municipal,1965,2017
46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo Folklórico,Pelagio B. Luna 811,,F5300EBQ,3822,428 500,,,-294.125.000,-668.596.000,Localización precisa,,DNPyM,Provincial,1973,2017
46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo Arqueológico Regional Inca Huasi,Juan Bautista Alberdi 650,,F5300EFN,3822,427 310,,,-294.099.000,-668.577.000,Localización precisa,,DNPyM,Privada,1949,2017
46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Arte Sacro,Peladio V. Luna 790,,F5300EBP,3822,453 335,,,-294.125.000,-668.593.000,Localización precisa,,DNPyM,Provincial,1982,2017
46070010,46,46070,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Malanzán,Museo Arqueológico Virgen De Copacabana,Av. De Los Caudillos S/N,,5389,3826,490 450,,,-308.180.000,-666.194.710,Localización precisa,,DNPyM,Privada,,2017
46049090,46,46049,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Pituil,Museo Arqueológico,Calle Santo Domingo S/N,,5361,3825,484 029,,,-285.840.120,-674.508.110,Localización precisa,,DNPyM,Privada,,2017
46112010,46,46112,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Chepes,Museo De Los Caudillos Ángel Nardillo,"9 de Julio, Esquina Sarmiento",,F5471XBI,3821,420 647,,,-313.411.600,-665.925.160,Localización precisa,,DNPyM,Municipal,,2017
46098020,46,46098,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa San José,Museo Profesor Osmán Páez,Carlos Saúl Menem S/N,,F5359XAN,,,,,-287.822.100,-682.059.950,Localización precisa,,DNPyM,Municipal,,2017
46126010,46,46126,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Sanagasta,Museo Río De Piedra,"Ruta Nacional 75, Km 18",,5301,3822,433 410,,,-292.758.420,-670.379.490,Localización precisa,,DNPyM,Privada,,2017
46126010,46,46126,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Sanagasta,Museo Municipal,Carlos Álvarez 348,,5301,3822,492 055,,,-292.846.090,-670.212.260,Localización precisa,,DNPyM,,,2017
46014010,46,46014,,Espacios de Exhibición Patrimonial,,La Rioja,La Rioja,Archivo Histórico Casa De Joaquín Víctor González,Rivadavia 928,,,,,,,-294.151.000,-668.609.000,Localización precisa,,Gobierno de la Provincia de La Rioja,,,2017
50021010,50,50021,,Espacios de Exhibición Patrimonial,,Mendoza,Godoy Cruz,Museo “Alguacil Mayor Capitán Don Gaspar Miguel Ruiz de Rojas”,Lavalle 88,,,261,4225454,,,-3.292.593.190.000.000.000.000,-6.884.499.900.000.000.000.000,Localización precisa,,RCC,s/d,0,2017
50021010,50,50021,,Espacios de Exhibición Patrimonial,,Mendoza,Godoy Cruz,Museo  Ferroviario de Godoy Cruz,Panamericana y Av del Trabajo,,,261,4133127,,,-3.292.028.500.000.000.000.000,-6.884.743.400.000.000.000.000,Localización precisa,,RCC,s/d,0,2017
50056110,50,50056,,Espacios de Exhibición Patrimonial,Museos,Mendoza,al Norte de Ingeniero Gustavo Andre,Museo De Las Lagunas Del Rosario,Pueblo de Asunción (Construcción Anexa a La Capilla Vieja),,5533,,,,,-321.376.630,-681.802.820,Localización centroide de la localidad,,DNPyM,,,2017
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Capital,Museo De Ciencias Naturales José Lorca,Avda. San Francisco de Asís S/N Parque San Martín,,5500,261,428 5889,liceoagricola@hotmail.com,,-328.974.000,-688.802.000,Localización precisa,,DNPyM,Nacional,,2017
50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Carrodilla,Museo Parroquial Iglesia De La Carrodilla,San Martín y Carrodilla,,5505,261,436 1667,,,-330.043.000,-688.319.000,Localización precisa,,DNPyM,Privada,1968,2017
50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chacras de Coria,Colección Entomológica Cátedra De Zoología Agrícola - Uncuyo,Almirante Brown 500,,M5528AHA,261,413 5010 INT. 1203,,,-330.054.000,-688.772.000,Localización precisa,,DNPyM,Nacional,,2017
50091020,50,50091,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chilecito,"Museo De Chilecito, Molino San Francisco",Jamín Ocampo 50,,F5360DOB,,,,,-291.677.290,-675.033.430,Localización precisa,,DNPyM,Privada,1977,2017
50091020,50,50091,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chilecito,Museo Cable Carril Dr. Santiago Bazán,Estación Ferrocarril,,5360,,,,,-291.665.740,-675.007.790,Localización precisa,,DNPyM,Municipal,1991,2017
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Ciudad,Museo Profesor Lorca,Boulogne Sur Mer 2136,,M5500CAW,261,423 4400,,,-328.751.100,-688.590.590,Localización precisa,,DNPyM,Nacional,2004,2017
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Ciudad,Museo Nacional Del Vino Y La Vendimia,Ozamis 924,,M5515ECT,261,497 7763,,,-329.744.000,-687.880.000,Localización precisa,,DNPyM,Municipal,1994,2017
50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Coquimbito,Museo Del Vino San Felipe,Montecaseros 2625,,5513,261,497 2013,,,-329.564.830,-687.447.950,Localización precisa,,DNPyM,Privada,,2017
50105210,50,50105,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Cuadro Nacional,Museo Histórico Militar San Rafael,Av. Mitre 5500,,5607,2627,442 197,,,-346.289.000,-682.918.000,Localización precisa,,DNPyM,Nacional,2007,2017
50014030,50,50014,,Espacios de Exhibición Patrimonial,Museos,Mendoza,General Alvear,Museo Municipal De Historia Natural Dr. Salvador Calafat,San Rafael 48,,M5620HFB,625,422 100,museoga@yahoo.com.ar,,-349.837.390,-676.957.120,Localización precisa,,DNPyM,Municipal,1962,2017
50035020,50,50035,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Junín,Museo Municipal De Arte Ángel María De Rosa,Roque Sáenz Peña 141,,6000,2362,443 047,cultura@junin.gov.ar,,-345.906.000,-609.464.000,Localización precisa,,DNPyM,Municipal,1948,2017
50035020,50,50035,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Junín,Museo Histórico De Junín,Newbwry y Quintana,,6000,2362,431 387,cultura@junin.gov.ar,,-345.846.000,-609.475.000,Localización precisa,,DNPyM,Municipal,2003,2017
50063070,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Compuertas,Museo Ferroviario Alejandrino Alfonso,Estación Blanco Encalada,,5549,261,490 1006,,,-330.367.980,-689.757.190,Localización precisa,,DNPyM,,2004,2017
50049050,50,50049,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Heras,Museo De La Iv Brigada Aérea Mayor D. Jorge Osvaldo García,IV Brigada Aérea,,5539,261,487 128,,,-328.397.620,-688.016.260,Localización precisa,,DNPyM,Nacional,,2017
50049050,50,50049,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Heras,Museo Histórico Las Heras,San Martín y Antiguos Pobladores,,,297,497 6427,,,-465.408.150,-689.330.970,Localización precisa,,DNPyM,,,2017
50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Lujan de Cuyo,Museo Regional Y Americanista,Roque Sáenz Peña 1000,,5507,261,981 518,cultura@lujandecuyo.gov.ar,,-330.043.000,-688.319.000,Localización precisa,,DNPyM,Municipal,1970,2017
50070060,50,50070,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Maipú,Museo Municipal Kakel Huincul,Belgrano 349,,B7160AIG,2268,430 152,culturamaipu@infovia.com.ar,,-368.634.510,-578.850.640,Localización precisa,,DNPyM,Municipal,2005,2017
50070060,50,50070,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Maipú,"Solar Histórico Casa De Ozamis, Museo Histórico Departamental Y Arqueológico Carlos Rusconi",Vergara 88,,M5515FHB,261,497 3713,,,-329.846.000,-687.920.000,Localización precisa,,DNPyM,Municipal,,2017
50077040,50,50077,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Malargüe,Museo Institucional Y De Ciencias Naturales De Valle De Las Leñas,Complejo Valle de Las Leñas,,5613,2627,471 100 INT. 51,,,-354.793.560,-695.886.400,Localización precisa,,DNPyM,Privada,,2017
50077040,50,50077,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Malargüe,Museo Regional De Malargüe,Estancia Cañada Colorada - Ruta Nac. N° 40 (Norte) Km 327,,M5613XDG,2627,470 154,,,-354.586.790,-695.866.280,Localización precisa,,DNPyM,Municipal,1975,2017
50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mayor Drummond,Museo Provincial De Bellas Artes Emiliano Guiñazú - Casa De Fader,San Martín 3651,,M5508EVU,261,496 0224,museodebellasartes@mendoza.gov.ar,,-330.222.000,-688.736.000,Localización precisa,,DNPyM,Provincial,1932,2017
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Popular Callejero,Av. Las Heras entre 25 de Mayo y Perú,,M5500GML,,,,,-328.848.000,-688.465.000,Localización precisa,,DNPyM,Municipal,,2017
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo De La Facultad De Filosofía Y Letras Prof. Salvador Canals Frau,"Facultad de Filosofía y Letras, 1° Subsuelo, Centro Universitario, Parque Gral. San Martín Uncuyo",,5500,261,413 5004 INT. 2227,,,-328.880.850,-688.789.430,Localización precisa,,DNPyM,Nacional,,2017
